date,time,tweet,car,pal,reviewText,sentNLTK,sentSpnsh,sentTransf
2023-10-27,19:47:04,:estrella::estrella:Tecate Pa'l Noe 2024!!!:estrella::estrella: :luces_de_policía:Si tienen Hey Banco aprovechen hoy porque hay buenos descuentos en el abono Tempranero!…,121,18,: estrella : :estrella : tecate pa ' l noe 2024 ! ! ! : estrella : :estrella : : luces_de_policía : si hey banco aprovechen hoy buenos descuentos abono tempranero ! …,0,0.00048572166940236974,1
2023-10-27,18:44:33,¡Muchas gracias por tu confianza! :cara_sonriendo::palmas_hacia_arriba_juntas: ¡Estamos felices de que formes pae de la familia Klar! :cara_sonriendo_con_corazones::cara_sonriendo_con_estrellas: ¡TE QUEREMOS!:corazón_rojo:,110,19,¡muchas gracias confianza ! : cara_sonriendo : :palmas_hacia_arriba_juntas : ¡estamos felices formes pae familia klar ! : cara_sonriendo_con_corazones : :cara_sonriendo_con_estrellas : ¡te queremos ! : corazón_rojo :,0,0.057819179529017176,5
2023-10-27,18:10:40,Sería lo más adecuado después de lo que costo por lo menos 6 meses de prueba como lo hacía Scotia con su tarjeta ideal ya después decides.,138,27,adecuado después costo menos 6 me prueba hacía scotia tarjeta ideal después decides .,1,0.028194510659711573,3
2023-10-28,20:57:12,"Gracias, sigan con esas propuestas tan inovadoras que seguramente atraerán millones de clientes y marcarán un antes y un después de la banca en México. De seguro las felicitaciones no paran por eso hasta bloquearon sus redes sociales. Son unos genios! No se cansan de ganar tanto?",280,47,"gracias , sigan propuestas tan inovadoras seguramente atraerán millones clientes marcarán después banca méxico . seguro felicitaciones paran bloquearon redes sociales . genios ! cansan ganar ?",0,0.059887490849724945,1
2023-10-28,18:56:45,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca :mano_saludando::manos_formando_un_corazón:,76,15,bueno tiempo . ahora tarjeta irá cajón . nunca : mano_saludando : :manos_formando_un_corazón :,0,0.007501412715296614,1
2023-10-28,18:50:44,adquirí la membresía mega Fan porque me salió que un beneficio era una venta exclusiva de Tecate…,97,17,adquirí membresía mega fan salió beneficio venta exclusiva tecate…,1,0.1895908141824746,5
2023-10-28,18:50:27,Ya cayó la actualización gracias,32,5,cayó actualización gracias,0,0.5533970533999424,1
2023-10-28,18:44:10,Padrísimas las nuevas membresías de encontré una que se ajusta a mis necesidades y ya la contraté. Les recomiendo q…,116,20,padrísimas nuevas membresías encontré ajusta necesidades contraté . recomiendo q…,0,0.895554655344704,5
2023-10-28,15:39:01,"A mí ya me depositaron, la verdad estoy contento con sus servicios, espero recapaciten y re valoren sus decisiones",114,19,"depositaron , verdad contento servicios , espero recapaciten re valoren decisiones",0,0.524668201711199,5
2023-10-28,14:40:52,Es correcto,11,2,correcto,0,0.4777573824996294,3
2023-10-28,13:35:53,Esto de me parece tipo las gasolinaras VIP,42,8,parece tipo gasolinaras vip,1,0.1519109041355753,3
2023-10-28,13:07:09,Antes que nada bienvenido a Ualá. Gracias por el feedback. Es muy constructivo. Varios de esos temas se resuelven en los próximos updates. Mudarse a una arquitectura 100% bancaria no ha sido fácil y eso afecta cieos procesos. Ya viene lo mejor. Gracias desde ya.,262,45,bienvenido ualá . gracias feedback . constructivo . varios temas resuelven próximos update . mudarse arquitectura 100 % bancaria sido fácil afecta cieos procesos . viene mejor . gracias .,0,0.7514687626783094,4
2023-10-28,01:13:56,"Gracias ya pude comunicarme y creo si se solucionó mi problema, gracias :manos_levantadas_celebrando:",73,13,"gracias pude comunicarme creo si solucionó problema , gracias : manos_levantadas_celebrando :",0,0.13052205558860938,5
2023-10-29,02:17:34,Buena publicidad :dorso_de_mano_con_índice_hacia_abajo:,18,3,buena publicidad : dorso_de_mano_con_índice_hacia_abajo :,0,0.6774024187612661,4
2023-10-30,23:34:34,"¿Eres un estudiante y tienes una idea brillante? :bombilla: ¡El Reto Emprende Hey te espera! Paicipa y gana hasta $50,000 por tu…",120,22,"¿eres estudiante idea brillante ? : bombilla : ¡el reto emprende hey espera ! paicipa gana $ 50,000 tu…",0,0.004532921951032895,1
2023-10-30,21:59:22,Muchas gracias :cara_sonriendo_con_corazones:,16,3,muchas gracias : cara_sonriendo_con_corazones :,0,0.47056419380391146,5
2023-10-30,21:49:32,Ahorita mismo les mando correo y número telefónico para contacto.,65,10,ahorita mismo mando correo número telefónico contacto .,0,0.012828049989312197,1
2023-10-30,19:03:02,Dale gracias a,14,3,dale gracias,0,0.5533970533999424,5
2023-10-30,16:28:53,Checa creo que tiene mucho potencial!,37,6,checa creo potencial !,0,0.3082553437894387,5
2023-10-31,22:23:42,"Bien hecho, ya mero te alcanzo. :hombre_encogido_de_hombros_tono_de_piel_medio:",37,7,"bien hecho , mero alcanzo . : hombre_encogido_de_hombros_tono_de_piel_medio :",0,0.43486066778736443,4
2023-10-31,21:13:51,¡Muchas gracias por tu confianza! :cara_sonriendo: :palmas_hacia_arriba_juntas: ¡Estamos felices de que formes pae de la familia Klar! :cara_sonriendo_con_corazones: :cara_sonriendo_con_estrellas:,96,19,¡muchas gracias confianza ! : cara_sonriendo : : palmas_hacia_arriba_juntas : ¡estamos felices formes pae familia klar ! : cara_sonriendo_con_corazones : : cara_sonriendo_con_estrellas :,0,0.3486404751699415,5
2023-10-31,18:51:34,"Lo verdaderamente interesante de heybanco es su herramienta de inversión y, en lo personal, sería para lo único que tengo la tarjeta y que pagaría por el plan. Según el plan que pagues y si dejas el dinero 7 o 28 días te pueden dar el 9%, 10%, 11% o 12% de interés anual.",271,54,"verdaderamente interesante heybanco herramienta inversión , personal , único tarjeta pagaría plan . según plan pagues si dejas dinero 7 28 días pueden dar 9 % , 10 % , 11 % 12 % interés anual .",0,0.01221551575104352,5
2023-10-31,18:05:15,Ya están todos mis ahorros contigo! gracias,43,7,ahorros contigo ! gracias,0,0.5533970533999424,5
2023-10-31,18:01:11,"Gracias, como siempre super atentos y efectividad en resolver dudas.",68,10,"gracias , siempre super atentos efectividad resolver dudas .",1,0.9952342637358785,5
2023-10-31,17:44:55,Gracias por la respuesta ya conteste por DM saludos,51,9,gracias respuesta conteste dm saludos,0,0.11843056447726881,1
2023-10-31,15:53:03,¡Estamos para servie!,21,3,¡estamos servie !,0,0.29797611903559484,5
2023-10-31,14:25:33,"¿Eres un estudiante y tienes una idea brillante? :bombilla: ¡El Reto Emprende Hey te espera! Paicipa y gana hasta $50,000 por tu…",120,22,"¿eres estudiante idea brillante ? : bombilla : ¡el reto emprende hey espera ! paicipa gana $ 50,000 tu…",0,0.004532921951032895,1
2023-10-31,03:59:10,"Uf! Que buena idea, ¿No, Que nos pague en Hey Coins.",52,11,"uf ! buena idea , ¿no , pague hey coin .",0,0.12482631257327764,1
2023-10-31,03:53:34,"Mejor que anualidad, mensualidad :cara_sonriendo_con_superioridad:",34,5,"mejor anualidad , mensualidad : cara_sonriendo_con_superioridad :",0,0.6179218016796508,5
2023-11-01,19:33:12,Bien merecido :cara_derritiéndose:,15,3,bien merecido : cara_derritiéndose :,0,0.6323720940364075,4
2023-11-01,02:16:06,Me encanta la publicidad de la competencia,42,7,encanta publicidad competencia,0,0.7949988672416872,5
2023-11-02,03:53:49,INVEX!! El acelerador conviene muchísimo si le gastas de 10k para arriba al mes. Este año llevo como 4 mil en vuelos y muchas tarjetitas de uber y starbies.,156,29,invex ! ! acelerador conviene muchísimo si gastas 10k arriba me . año llevo 4 mil vuelos muchas tarjetitas uber starbies .,0,0.04644480918906586,1
2023-11-02,01:00:57,"Después de ver está entrevista, creo que es una excelente opción",64,11,"después ver entrevista , creo excelente opción",0,0.9983364940091649,5
2023-11-02,00:57:59,este tweet es solo para agradecer la rapidez con la que resolvieron unos cargos no reconocidos. Necesitaba urgentemente ese dinero que robaron de mi tarjeta y ustedes me ayudaron en sólo 3 días. También las cosas buenas deberían compairse. ¡Gracias Hey Banco!,259,42,tweet solo agradecer rapidez resolvieron cargo reconocidos . necesitaba urgentemente dinero robaron tarjeta ustedes ayudaron sólo 3 días . cosas buenas deberían compairse . ¡gracias hey banco !,0,0.0007532582258708135,1
2023-11-02,00:50:37,"Ya reflexioné, creo que están bien las membresías de",52,9,"reflexioné , creo bien membresías",0,0.43599047891459325,4
2023-11-02,00:14:08,En unos meses se fue lo que lograron en años... Felicidades,59,11,me lograron años ... felicidades,0,0.16256875977735114,5
2023-11-02,00:08:41,Esta es la mejor idea para sus clientes,39,8,mejor idea clientes,0,0.05558381453198087,5
2023-11-03,19:42:24,"La verdad son muy buenos contra fraudes o cosas así, los demás bancos se mega desentienden, a mí me han hecho todos los paros de la vida.",137,27,"verdad buenos fraudes cosas así , demás bancos mega desentienden , hecho paros vida .",0,0.010249708964290479,1
2023-11-03,19:14:00,"Sí vi que además traen primo del bono y el primer año sin anualidad, que es lo que me da codoo. Y luego la edición de la tarjeta rosa :cara_sonriente_con_lágrima:. Ya considerando seriamente.",164,33,"vi además traen primo bono primer año anualidad , da codoo . luego edición tarjeta rosa : cara_sonriente_con_lágrima : . considerando seriamente .",0,3.225446786674149e-05,1
2023-11-03,18:35:36,"Yo amo con todo mi ser la Amex, la verdad siento que ninguna otra te tratan tan bien, está cara la anualidad pero sí vale toda la pena por la seguridad que te ofrecen.",167,34,"amo ser amex , verdad siento ninguna tratan tan bien , cara anualidad vale toda pena seguridad ofrecen .",0,0.00013193708701573204,5
2023-11-03,18:12:46,"Gracias, novio, un saludo hasta allá.",37,6,"gracias , novio , saludo allá .",0,0.3287822455801115,5
2023-11-04,05:06:01,Gracias Mandiii,15,2,gracias mandiii,0,0.5533970533999424,5
2023-11-07,18:45:40,"Same, ya mejor regresé a Banoe y HeyBanco solo para compras de “riesgo”.",72,13,"same , mejor regresé banoe heybanco solo compras “ riesgo ” .",0,0.7804478291558469,1
2023-11-08,22:57:26,Vamos muy bien con heybanco :pulgar_hacia_arriba_tono_de_piel_oscuro_medio:,30,6,vamos bien heybanco : pulgar_hacia_arriba_tono_de_piel_oscuro_medio :,0,0.34823304021925566,3
2023-11-08,17:43:43,Muy amables muchas gracias.,27,4,amables muchas gracias .,0,0.7915272799176345,5
2023-11-08,16:06:38,"Listo, lo hice en la madrugada, gracias!!",41,7,"listo , hice madrugada , gracias ! !",0,0.19419134488751957,5
2023-11-08,13:58:57,Excelente noticia!!! El 15% está genial y sin necesidad de pagar membresías absurdas ahora sí tendrá mucho de que arrepentirse,126,20,excelente noticia ! ! ! 15 % genial necesidad pagar membresías absurdas ahora arrepentirse,1,0.8979325967769799,5
2023-11-09,17:35:17,defiéndete !!!:corazón_negro:,15,2,defiéndete ! ! ! : corazón_negro :,0,0.49789225920557484,5
2023-11-09,07:54:23,bajó el rendimiento de la inversión mientras que la subió. Todo perfectamente equilibrado,89,13,bajó rendimiento inversión mientras subió . perfectamente equilibrado,0,0.7493183744009325,5
2023-11-10,23:36:40,Hey sigues siendo cliente de Saludos!,37,6,hey sigues siendo cliente saludos !,0,0.12389768892138615,5
2023-11-10,21:16:19,recomendada,11,1,recomendada,0,0.49789225920557484,5
2023-11-10,21:15:29,"Hazlo, es una excelente opción. Yo tengo con ellos 3 años",57,11,"hazlo , excelente opción . 3 años",0,0.9994633422369316,5
2023-11-10,03:27:47,"Sí, es venganza",15,3,", venganza",0,0.49789225920557484,5
2023-11-11,01:11:31,Una lección a esos perros de que quieren cobrar por lo que ustedes dan por solo ser clientes. Solo falta cashback y van a volver a ser mi tarjeta preferida.,156,30,lección perros quieren cobrar ustedes dan solo ser clientes . solo falta cashback van volver ser tarjeta preferida .,0,2.9938833276435874e-07,3
2023-11-14,21:26:38,"Buen movimiento :cara_de_empollón: ""Hey"" me recuerda a Mantis de Kung-fu Panda cuando agarra las cuerdas del puente :cara_llorando_de_risa:",100,18,buen movimiento : cara_de_empollón : `` hey '' recuerda mantis kung-fu panda agarra cuerdas puente : cara_llorando_de_risa :,0,0.782429480926014,4
2023-11-14,21:21:37,Agree. :pulgar_hacia_arriba_tono_de_piel_medio: Hasta una crónica les avente.,39,7,agree . : pulgar_hacia_arriba_tono_de_piel_medio : crónica avente .,1,0.49789225920557484,2
2023-11-14,18:00:50,Gracias :pulgar_hacia_arriba:,9,2,gracias : pulgar_hacia_arriba :,0,0.5533970533999424,1
2023-11-16,16:22:08,Esto es rápido para,19,4,rápido,0,0.6012595599582221,5
2023-11-17,13:44:00,Nos encanta tenee con nosotros :cara_sonriendo_con_corazones:,32,6,encanta tenee : cara_sonriendo_con_corazones :,0,0.7949988672416872,5
2023-11-18,23:34:22,Gracias carnal.,15,2,gracias carnal .,0,0.5533970533999424,5
2023-11-21,21:20:08,No dudo que hayas sido tú hahahahahahaha.,41,7,dudo sido hahahahahahaha .,0,0.3475798015760564,1
2023-11-23,12:49:47,"A mí me ofrece 3MSI, sería bueno ver si es verdad jajaja",56,12,"ofrece 3msi , bueno ver si verdad jajaja",0,0.3642706924665073,3
2023-11-25,17:23:29,Beneficios de un mercado mas competitivo,40,6,beneficios mercado ma competitivo,0,0.6839109575074926,3
2023-11-25,16:40:17,"Bendita sea la competencia, y bienvenido el cashback así sea un por ciento como dice la canción",95,17,"bendita competencia , bienvenido cashback así ciento dice canción",0,0.06158960593233479,5
2023-11-25,15:49:20,OJO ACA!! Regresan las recompensas a :cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas:,41,7,ojo aca ! ! regresan recompensas : cara_sonriendo_con_estrellas : :cara_sonriendo_con_estrellas : :cara_sonriendo_con_estrellas : :cara_sonriendo_con_estrellas :,0,0.49789225920557484,1
2023-11-25,13:16:52,Gracias nos escuchaste y por eso seguiré contigo :manos_formando_un_corazón::cara_con_manos_abrazando:,51,9,gracias escuchaste seguiré contigo : manos_formando_un_corazón : :cara_con_manos_abrazando :,0,0.5533970533999424,5
2023-11-25,11:00:45,Lo mejor que pudiste hacer amigo,32,6,mejor pudiste hacer amigo,0,0.3269920781834259,5
2023-11-25,04:47:53,Tsss .. que bueno .,19,5,tss .. bueno .,0,0.5628056929000496,3
2023-11-25,04:44:46,"Hiciste bien, tío :cara_sonriente:",20,4,"hiciste bien , tío : cara_sonriente :",0,0.6323720940364075,4
2023-11-26,18:53:13,Les recomiendo también es mexicano y no está en quiebra con el DientesDeBurroUsurero,84,13,recomiendo mexicano quiebra dientesdeburrousurero,0,0.6715687579546886,1
2023-11-26,16:58:44,"Gracias por la respuesta, estare atento saludos tio",51,8,"gracias respuesta , estare atento saludos tio",0,0.605416156760077,5
2023-11-27,23:58:29,Gracias :manos_en_oración: :cara_sonriendo_con_ojos_de_corazón::señal_de_aprobación_con_la_mano:⁦@soynumx⁩ ⁦@nubank⁩ espero sirva de aprendizaje a las demás plataformas si quieren nuestro dinero como inversionistas. Fyi ⁦@dinnactinver⁩ ⁦@heybanco⁩ ⁦@uala⁩ ⁦@uala_mex⁩ ⁦@MercadoPagoMex⁩ ⁦@FinsusApp⁩,214,25,gracias : manos_en_oración : : cara_sonriendo_con_ojos_de_corazón : :señal_de_aprobación_con_la_mano : ⁦ @ soynumx⁩ ⁦ @ nubank⁩ espero sirva aprendizaje demás plataformas si quieren dinero inversionistas . fyi ⁦ @ dinnactinver⁩ ⁦ @ heybanco⁩ ⁦ @ uala⁩ ⁦ @ uala_mex⁩ ⁦ @ mercadopagomex⁩ ⁦ @ finsusapp⁩,1,0.003682844919074587,1
2023-11-27,09:38:19,"Increíble atención al cliente de siempre he pagado a tiempo, estoy dentro del plazo de pago y…",94,17,"increíble atención cliente siempre pagado tiempo , dentro plazo pago y…",0,0.028783430095485115,5
2023-11-28,10:47:12,el mejor banco,14,3,mejor banco,0,0.6179218016796508,5
2023-11-29,09:13:31,"Me uní a en julio de 2019 y me ha resultado muy útil para mis transacciones en línea, la verdad la recomiendo mucho",115,23,"uní julio 2019 resultado útil transacciones línea , verdad recomiendo",0,0.4682110626933663,4
2023-11-30,10:15:52,"Hey Banco me gusta mucho, iwal mercado pago apae de q es súper práctico y el dinero q tienes ahí está inveido en gbm y te genera unos pesitos extras",148,30,"hey banco gusta , iwal mercado pago apae q súper práctico dinero q ahí inveido gbm genus pesitos extra",0,0.34479090574087634,5
2023-12-01,21:23:51,:regalo: ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,125,19,: regalo : ¡promoción clientes hey ! aprovecha compras temporada recibe recompensas efectivo . ¿list @ p…,0,0.30807230602056535,5
2023-12-01,16:26:31,Me gustaba porque repoaba a buró de crédito,43,8,gustaba repoaba buró crédito,0,0.0860130699265601,4
2023-12-01,08:55:31,Hey. Banco que haya salido a la luz la coreo completa. Me gustó el final a lo indio. Como se llama la obra que interpretan?,123,25,hey . banco salido luz coreo completa . gustó final indio . llama obra interpretan ?,0,0.26619708210471743,1
2023-12-02,20:22:15,Siempre estoy recomendando y llevo 2 meses sin tarjeta :cara_de_payaso: ¿regresar a Banamex será la solución?,94,16,siempre recomendando llevo 2 me tarjeta : cara_de_payaso : ¿regresar banamex solución ?,0,0.04369376274322627,5
2023-12-02,11:30:48,terminos y condiciones por favor,32,5,terminos condiciones favor,1,0.054267243423562005,4
2023-12-05,15:45:46,Jajajaja,8,1,jajajaja,0,0.49789225920557484,4
2023-12-07,10:11:29,Breve lección de economía. Aprende a no pagarle a y a cobrar por depositar en y al mismo tiempo que luchas contra el Gaza_Genocide,130,24,breve lección economía . aprende pagarle cobrar depositar mismo tiempo luchas gaza_genocide,0,0.010263140949927117,1
2023-12-07,09:35:45,. Llegan nuevos instrumentos financieros y te ofrecen hasta el 13 por ciento de dinero adicional por cada día que guardes tu dinero mientras que te cobra si no lo mueves por más de seis meses. Por eso está en,208,40,. llegan nuevos instrumentos financieros ofrecen 13 ciento dinero adicional cada día guardes dinero mientras cobra si mueves seis me .,0,0.001616553236858851,1
2023-12-09,16:38:30,"Jamas pensé que me quedaría con Hey Banco después de todas las mamadas que están haciendo pero literalmente es la mejor opción que tengo. En fin, chingada madre HSBC, tremendo pedo por una compra de 150 pesos.",209,37,"jamas pensé quedaría hey banco después toda mamadas haciendo literalmente mejor opción . fin , chingada madre hsbc , tremendo pedo compra 150 peso .",0,0.017599352474600913,1
2023-12-09,16:12:02,"Correcto, sin más preámbulos.",29,4,"correcto , preámbulos .",0,0.4777573824996294,3
2023-12-14,18:55:33,Apareció una buena promo en al contratar un seguro para tu celular.,67,12,apareció buena promo contratar seguro celular .,0,0.7810289711575038,4
2023-12-14,11:19:37,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al ins…",117,23,"canje hey coin tarjetas regalo amazon instantáneas , llegan códigos casi ins…",1,0.3298940996990235,5
2023-12-14,10:13:06,"Excelente pregunta, que de dijeron bro?…",40,6,"excelente pregunta , dijeron bro ? …",0,0.5307084250069606,5
2023-12-14,10:10:39,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al instante. ¿Recuerdan lo que me pasó hace unos meses? :cara_sonriente_con_lágrima:",167,32,"canje hey coin tarjetas regalo amazon instantáneas , llegan códigos casi instante . ¿recuerdan pasó hace me ? : cara_sonriente_con_lágrima :",1,0.022639065468565422,1
2023-12-15,16:13:32,"Confirmo el día de hoy cambie mis Hey coins y en el correo de confirmación ya viene el código, todo cool ya hasta realizó mi compra :pulgar_hacia_arriba:",133,27,"confirmo día hoy cambie hey coin correo confirmación viene código , cool realizó compra : pulgar_hacia_arriba :",1,0.006539140484830005,1
2023-12-17,16:29:51,Amamos las recompensas de :cara_saludando:,27,5,amamos recompensas : cara_saludando :,0,0.49789225920557484,5
2023-12-17,12:08:17,Con para que me patrocine más juegos del MaratonDevir,53,9,patrocine juegos maratondevir,0,0.49789225920557484,5
2023-12-18,10:31:35,"Evalué cambiar a HeyBanco! por Nu, debido a la tasa de rendimiento y wow, gratamente sorprendida.",97,16,"evalué cambiar heybanco ! nu , debido tasa rendimiento wow , gratamente sorprendida .",1,0.08691656041427573,5
2023-12-19,21:07:28,Muy amablemente su AreaEspecializada me dió solución. ^R,56,8,amablemente areaespecializada dió solución . ^r,0,0.1320085113170536,5
2023-12-22,17:50:55,"Te la recomiendo, atención inmediata, también para ti un abrazo y felices fiestas, abrazo para toda la familia.",111,18,"recomiendo , atención inmediata , abrazo felices fiesta , abrazo toda familia .",1,0.6996807476918712,5
2023-12-22,17:37:53,"Entiendo, con la de Baz me transfiero de la de crédito a la de Azteca, entra como una compra y no me genera comisión. Te la recomiendo y muy accesible",150,30,"entiendo , baz transfiero crédito azteca , entra compra genus comisión . recomiendo accesible",0,0.07011581605485208,5
2023-12-22,15:58:18,"Excelente, gracias por la información.",38,5,"excelente , gracias información .",0,0.9688112208399116,5
2023-12-22,11:43:33,"Hola Pepe, buenos días. Te atiende Sofía, es un gusto saludae. ¿Nos podrías compair vía DM mayor detalle de la situación que presentas con tu aplicación BBVA México, por favor? 1/2",180,31,"hola pepe , buenos días . atiende sofía , gusto saludae . ¿nos podrías compair vía dm mayor detalle situación presentas aplicación bbva méxico , favor ? 1/2",1,0.061451770756850606,3
2023-12-27,09:01:38,"Manifestando ganarme el soeo de HeyBanco. Hecho esta, lo declaro, soy abundancia.",81,12,"manifestando ganarme soeo heybanco . hecho , declaro , abundancia .",0,0.3072762055139911,1
2023-12-28,22:25:18,"Hola! He mantenido un buen historial con ustedes, tengo la duda de qué hacer para que me aumenten la línea de crédito TDC?",122,23,"hola ! mantenido buen historial ustedes , duda hacer aumenten línea crédito tdc ?",0,0.04728717555510516,4
2023-12-30,09:31:05,Gracias ayer me atendieron rápido por llamada ya quedo resuelto,63,10,gracias ayer atendieron rápido llamada quedo resuelto,0,0.057990756616888746,5
2024-01-01,14:05:36,"Año Nuevo, novedades nuevas ¿que les parece este ajuste de HEYBANCO? Anualidad y HEY PRO forzado :manos_levantadas_celebrando: Me parece una mejor opción",125,22,"año nuevo , novedades nuevas ¿que parece ajuste heybanco ? anualidad hey pro forzado : manos_levantadas_celebrando : parece mejor opción",0,0.06029955088470619,3
2024-01-01,09:25:46,"Hay que transmitir información fidedigna y real, ya lleva algunos años operando...",82,12,"transmitir información fidedigna real , lleva años operando ...",0,0.5610170270889209,5
2024-01-02,17:51:09,"Te recomiendo Hey banco, no tiene nada de eso y puedes retirar en cualquier HSBC o inbursa sin comisión.",104,19,"recomiendo hey banco , puedes retirar cualquier hsbc inbursa comisión .",0,0.7201194216168304,5
2024-01-04,22:01:23,"Hoy fui a la Fanshop de Hey banco y me la pasé super chido, además hice un amix :chispas:",81,19,"hoy fanshop hey banco pasé super chido , además hice amix : chispas :",1,0.12259080181532186,5
2024-01-04,12:03:48,"otra opción que en lo personal podría recomendae, también tiene buenas promociones y MSI",88,14,"opción personal podría recomendae , buenas promociones msi",0,0.8601240694414991,4
2024-01-04,11:15:48,la mejor,8,2,mejor,0,0.6179218016796508,5
2024-01-05,12:39:28,Va gracias les mande dm,23,5,va gracias mande dm,0,0.3027439422507404,5
2024-01-07,18:53:21,está mejor,10,2,mejor,0,0.6179218016796508,5
2024-01-07,17:46:48,puro ese mejor nu nu fonite foniteog,36,7,puro mejor nu nu fonite foniteog,0,0.6179218016796508,5
2024-01-08,11:16:15,"Yo: voy a trabajar Mi hermana: Oye, entonnces cómo valido mi HeyBanco Papás: Oye, que hay un tema con el depa ;_; jajajaja pero bueno, agradezco que haya alguien allá que me ayude a resolverlo.",193,35,": voy trabajar hermana : oye , entonnces cómo valido heybanco papás : oye , tema depa ; _ ; jajajaja bueno , agradezco alguien allá ayude resolverlo .",0,0.008768580132471133,3
2024-01-09,23:55:06,"Tengo un Pixel 5, genio.",24,5,"pixel 5 , genio .",0,0.49789225920557484,5
2024-01-09,00:42:33,Si ya todo bien Señor Lampi:manos_levantadas_celebrando_tono_de_piel_claro:,29,6,si bien señor lampi : manos_levantadas_celebrando_tono_de_piel_claro :,0,0.11492165258538646,3
2024-01-10,13:37:20,"Uy, ya los contacté, incluso les mande video al correo electrónico que me señalo la persona que me contestó, actualice mi sistema operativo y sigue igual, esto sucede solo con la app del Banco Hey, tengo apps de otros bancos y funcionan perfecto.",246,43,"uy , contacté , incluso mande video correo electrónico señalo persona contestó , actualice sistema operativo sigue igual , sucede solo app banco hey , apps bancos funcionan perfecto .",1,0.004854699914016342,5
2024-01-10,12:36:49,:regalo: ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,125,19,: regalo : ¡promoción clientes hey ! aprovecha compras temporada recibe recompensas efectivo . ¿list @ p…,0,0.30807230602056535,5
2024-01-11,15:20:48,Gracias,7,1,gracias,0,0.5533970533999424,5
2024-01-13,13:44:57,Ya llame y ya me ayudaron gracias,33,7,llame ayudaron gracias,0,0.5533970533999424,5
2024-01-14,14:57:03,No tiene límites jajaja gpt-4 gratis,36,6,límites jajaja gpt-4 gratis,1,0.6725975961268792,3
2024-01-15,12:22:52,"Quedó solucionado el fin de semana, gracias",43,7,"quedó solucionado fin semana , gracias",0,0.6657693290196898,4
2024-01-16,18:32:25,Listo ya quedó muchas gracias.,30,5,listo quedó muchas gracias .,0,0.3329942646422743,5
2024-01-17,22:32:37,"HeyBanco y nu son mucho mejores, para los que andan buscando moverse.",69,12,"heybanco nu mejores , andan buscando moverse .",0,0.7894861070664275,5
2024-01-17,21:08:35,"Por si ocupan, excelentes alternativas a BancoAztecaEnQuiebra 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados.",229,33,"si ocupan , excelentes alternativas bancoaztecaenquiebra 1. heybanco - comisiones , contratación línea , +23k puntos retirar $ 2. nubank - comisiones , contratación línea , retiro efectivo supermercados .",0,0.9949187435038045,5
2024-01-17,19:54:36,"Excelentes alternativas a 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",192,29,"excelentes alternativas 1. heybanco - comisiones , contratación línea , +23k puntos retirar $ 2. nubank - comisiones , contratación línea , retiro efectivo supermercados",0,0.9974487657338839,5
2024-01-17,19:51:13,"Excelentes alternativas a : 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",194,30,"excelentes alternativas : 1. heybanco - comisiones , contratación línea , +23k puntos retirar $ 2. nubank - comisiones , contratación línea , retiro efectivo supermercados",0,0.9974487657338839,5
2024-01-17,19:43:52,"Excelentes alternativas a Banco Azteca: 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",206,31,"excelentes alternativas banco azteca : 1. heybanco - comisiones , contratación línea , +23k puntos retirar $ 2. nubank - comisiones , contratación línea , retiro efectivo supermercados",0,0.9974487657338839,5
2024-01-18,12:58:15,¡Celebramos 6 años en Hey Banco! :cañón_de_confeti: Gracias por confiar en nosotros en este viaje; tu apoyo ha sido fundamental para nuestro…,124,22,¡celebramos 6 años hey banco ! : cañón_de_confeti : gracias confiar viaje ; apoyo sido fundamental nuestro…,0,0.24666951366156256,5
2024-01-19,11:01:15,"Buen día, envié correo justo ahora. Gracias.",44,7,"buen día , envié correo justo ahora . gracias .",0,0.517435349384239,5
2024-01-19,10:06:58,Buenos días. Con la maravillosa sorpresa de que mi cuenta amaneció en ceros :cara_de_payaso:,77,14,buenos días . maravillosa sorpresa cuenta amaneció cero : cara_de_payaso :,0,0.0081656823084962,5
2024-01-21,19:07:32,Listo!!,7,1,listo ! !,0,0.3577312427036041,5
2024-01-21,18:42:05,"Raro, yo he realizado varias transacciones sin problema",55,8,"raro , realizado varias transacciones problema",0,0.14182609206470376,1
