date,tweet,relevance,topic,Palabras,procTweet,Rating,Sentimiento
2023-10-28 00:00:00,Antes que nada bienvenido a Ualá. Gracias por el feedback. Es muy constructivo. Varios de esos temas se resuelven en los próximos updates. Mudarse a una arquitectura 100% bancaria no ha sido fácil y eso afecta cieos procesos. Ya viene lo mejor. Gracias desde ya.,0,misc,45,bienvenido ualá  gracias feedback  constructivo  varios temas resuelven próximos update  mudarse arquitectura 100 % bancaria sido fácil afecta cieos procesos  viene mejor  gracias ,3,0.0
2023-10-28 00:00:00,"Gracias ya pude comunicarme y creo si se solucionó mi problema, gracias :manos_levantadas_celebrando:",0,misc,13,gracias pude comunicarme creo si solucionó problema  gracias  manos_levantadas_celebrando ,5,1.0
2023-10-29 00:00:00,Buena publicidad :dorso_de_mano_con_índice_hacia_abajo:,0,misc,3,buena publicidad  dorso_de_mano_con_índice_hacia_abajo ,4,1.0
2023-10-30 00:00:00,"¿Eres un estudiante y tienes una idea brillante? :bombilla: ¡El Reto Emprende Hey te espera! Paicipa y gana hasta $50,000 por tu…",0,misc,22,¿eres estudiante idea brillante ?  bombilla  el reto emprende hey espera  paicipa gana $ 50000 tu…,1,0.0
2023-10-30 00:00:00,Muchas gracias :cara_sonriendo_con_corazones:,0,misc,3,muchas gracias  cara_sonriendo_con_corazones ,5,1.0
2023-10-30 00:00:00,Ahorita mismo les mando correo y número telefónico para contacto.,0,misc,10,ahorita mismo mando correo número telefónico contacto ,1,0.0
2023-10-30 00:00:00,Dale gracias a,0,misc,3,dale gracias,5,1.0
2023-10-30 00:00:00,Checa creo que tiene mucho potencial!,0,misc,6,checa creo potencial ,5,1.0
2023-10-31 00:00:00,"Bien hecho, ya mero te alcanzo. :hombre_encogido_de_hombros_tono_de_piel_medio:",0,misc,7,bien hecho  mero alcanzo   hombre_encogido_de_hombros_tono_de_piel_medio ,4,1.0
2023-10-31 00:00:00,¡Muchas gracias por tu confianza! :cara_sonriendo: :palmas_hacia_arriba_juntas: ¡Estamos felices de que formes pae de la familia Klar! :cara_sonriendo_con_corazones: :cara_sonriendo_con_estrellas:,0,misc,19,muchas gracias confianza   cara_sonriendo   palmas_hacia_arriba_juntas  estamos felices formes pae familia klar   cara_sonriendo_con_corazones   cara_sonriendo_con_estrellas ,5,1.0
2023-10-31 00:00:00,"Lo verdaderamente interesante de heybanco es su herramienta de inversión y, en lo personal, sería para lo único que tengo la tarjeta y que pagaría por el plan. Según el plan que pagues y si dejas el dinero 7 o 28 días te pueden dar el 9%, 10%, 11% o 12% de interés anual.",1,misc,54,verdaderamente interesante heybanco herramienta inversión  personal  único tarjeta pagaría plan  según plan pagues si dejas dinero 7 28 días pueden dar 9 %  10 %  11 % 12 % interés anual ,5,1.0
2023-10-31 00:00:00,Ya están todos mis ahorros contigo! gracias,0,misc,7,ahorros contigo  gracias,5,1.0
2023-10-31 00:00:00,"Gracias, como siempre super atentos y efectividad en resolver dudas.",0,misc,10,gracias  siempre super atentos efectividad resolver dudas ,5,1.0
2023-10-31 00:00:00,Gracias por la respuesta ya conteste por DM saludos,0,misc,9,gracias respuesta conteste dm saludos,1,0.0
2023-10-31 00:00:00,¡Estamos para servie!,0,misc,3,estamos servie ,1,0.0
2023-10-31 00:00:00,"¿Eres un estudiante y tienes una idea brillante? :bombilla: ¡El Reto Emprende Hey te espera! Paicipa y gana hasta $50,000 por tu…",0,misc,22,¿eres estudiante idea brillante ?  bombilla  el reto emprende hey espera  paicipa gana $ 50000 tu…,1,0.0
2023-10-31 00:00:00,"Uf! Que buena idea, ¿No, Que nos pague en Hey Coins.",0,misc,11,uf  buena idea  ¿no  pague hey coin ,4,1.0
2023-10-31 00:00:00,"Mejor que anualidad, mensualidad :cara_sonriendo_con_superioridad:",0,misc,5,mejor anualidad  mensualidad  cara_sonriendo_con_superioridad ,5,1.0
2023-11-01 00:00:00,Bien merecido :cara_derritiéndose:,0,misc,3,bien merecido  cara_derritiéndose ,4,1.0
2023-11-01 00:00:00,Me encanta la publicidad de la competencia,0,misc,7,encanta publicidad competencia,5,1.0
2023-11-02 00:00:00,INVEX!! El acelerador conviene muchísimo si le gastas de 10k para arriba al mes. Este año llevo como 4 mil en vuelos y muchas tarjetitas de uber y starbies.,0,misc,29,invex   acelerador conviene muchísimo si gastas 10k arriba me  año llevo 4 mil vuelos muchas tarjetitas uber starbies ,5,1.0
2023-11-02 00:00:00,"Después de ver está entrevista, creo que es una excelente opción",1,misc,11,después ver entrevista  creo excelente opción,5,1.0
2023-11-02 00:00:00,este tweet es solo para agradecer la rapidez con la que resolvieron unos cargos no reconocidos. Necesitaba urgentemente ese dinero que robaron de mi tarjeta y ustedes me ayudaron en sólo 3 días. También las cosas buenas deberían compairse. ¡Gracias Hey Banco!,1,misc,42,tweet solo agradecer rapidez resolvieron cargo reconocidos  necesitaba urgentemente dinero robaron tarjeta ustedes ayudaron sólo 3 días  cosas buenas deberían compairse  gracias hey banco ,1,0.0
2023-11-02 00:00:00,"Ya reflexioné, creo que están bien las membresías de",0,misc,9,reflexioné  creo bien membresías,4,1.0
2023-11-02 00:00:00,En unos meses se fue lo que lograron en años... Felicidades,1,misc,11,me lograron años  felicidades,5,1.0
2023-11-02 00:00:00,Esta es la mejor idea para sus clientes,0,misc,8,mejor idea clientes,5,1.0
2023-11-03 00:00:00,"La verdad son muy buenos contra fraudes o cosas así, los demás bancos se mega desentienden, a mí me han hecho todos los paros de la vida.",1,misc,27,verdad buenos fraudes cosas así  demás bancos mega desentienden  hecho paros vida ,1,0.0
2023-11-03 00:00:00,"Sí vi que además traen primo del bono y el primer año sin anualidad, que es lo que me da codoo. Y luego la edición de la tarjeta rosa :cara_sonriente_con_lágrima:. Ya considerando seriamente.",1,misc,33,vi además traen primo bono primer año anualidad  da codoo  luego edición tarjeta rosa  cara_sonriente_con_lágrima   considerando seriamente ,1,0.0
2023-11-03 00:00:00,"Yo amo con todo mi ser la Amex, la verdad siento que ninguna otra te tratan tan bien, está cara la anualidad pero sí vale toda la pena por la seguridad que te ofrecen.",0,misc,34,amo ser amex  verdad siento ninguna tratan tan bien  cara anualidad vale toda pena seguridad ofrecen ,5,1.0
2023-11-03 00:00:00,"Gracias, novio, un saludo hasta allá.",0,misc,6,gracias  novio  saludo allá ,5,1.0
2023-11-04 00:00:00,Gracias Mandiii,0,misc,2,gracias mandiii,5,1.0
2023-11-07 00:00:00,"Same, ya mejor regresé a Banoe y HeyBanco solo para compras de “riesgo”.",1,misc,13,same  mejor regresé banoe heybanco solo compras “ riesgo ” ,1,0.0
2023-11-08 00:00:00,Vamos muy bien con heybanco :pulgar_hacia_arriba_tono_de_piel_oscuro_medio:,0,misc,6,vamos bien heybanco  pulgar_hacia_arriba_tono_de_piel_oscuro_medio ,3,0.0
2023-11-08 00:00:00,Muy amables muchas gracias.,0,misc,4,amables muchas gracias ,5,1.0
2023-11-08 00:00:00,"Listo, lo hice en la madrugada, gracias!!",0,misc,7,listo  hice madrugada  gracias  ,5,1.0
2023-11-08 00:00:00,Excelente noticia!!! El 15% está genial y sin necesidad de pagar membresías absurdas ahora sí tendrá mucho de que arrepentirse,1,misc,20,excelente noticia    15 % genial necesidad pagar membresías absurdas ahora arrepentirse,5,1.0
2023-11-09 00:00:00,defiéndete !!!:corazón_negro:,0,misc,2,defiéndete     corazón_negro ,5,1.0
2023-11-09 00:00:00,bajó el rendimiento de la inversión mientras que la subió. Todo perfectamente equilibrado,1,misc,13,bajó rendimiento inversión mientras subió  perfectamente equilibrado,5,1.0
2023-11-10 00:00:00,Hey sigues siendo cliente de Saludos!,0,misc,6,hey sigues siendo cliente saludos ,5,1.0
2023-11-10 00:00:00,recomendada,0,misc,1,recomendada,5,1.0
2023-11-10 00:00:00,"Hazlo, es una excelente opción. Yo tengo con ellos 3 años",1,misc,11,hazlo  excelente opción  3 años,5,1.0
2023-11-10 00:00:00,"Sí, es venganza",0,misc,3, venganza,5,1.0
2023-11-11 00:00:00,Una lección a esos perros de que quieren cobrar por lo que ustedes dan por solo ser clientes. Solo falta cashback y van a volver a ser mi tarjeta preferida.,1,misc,30,lección perros quieren cobrar ustedes dan solo ser clientes  solo falta cashback van volver ser tarjeta preferida ,1,0.0
2023-11-14 00:00:00,"Buen movimiento :cara_de_empollón: ""Hey"" me recuerda a Mantis de Kung-fu Panda cuando agarra las cuerdas del puente :cara_llorando_de_risa:",1,misc,18,buen movimiento  cara_de_empollón  `` hey '' recuerda mantis kung-fu panda agarra cuerdas puente  cara_llorando_de_risa ,4,1.0
2023-11-14 00:00:00,Agree. :pulgar_hacia_arriba_tono_de_piel_medio: Hasta una crónica les avente.,0,misc,7,agree   pulgar_hacia_arriba_tono_de_piel_medio  crónica avente ,2,0.0
2023-11-14 00:00:00,Gracias :pulgar_hacia_arriba:,0,misc,2,gracias  pulgar_hacia_arriba ,5,1.0
2023-11-16 00:00:00,Esto es rápido para,0,misc,4,rápido,5,1.0
2023-11-17 00:00:00,Nos encanta tenee con nosotros :cara_sonriendo_con_corazones:,0,misc,6,encanta tenee  cara_sonriendo_con_corazones ,5,1.0
2023-11-18 00:00:00,Gracias carnal.,0,misc,2,gracias carnal ,5,1.0
2023-11-21 00:00:00,No dudo que hayas sido tú hahahahahahaha.,0,misc,7,dudo sido hahahahahahaha ,1,0.0
2023-11-23 00:00:00,"A mí me ofrece 3MSI, sería bueno ver si es verdad jajaja",0,misc,12,ofrece 3msi  bueno ver si verdad jajaja,3,0.0
2023-11-25 00:00:00,Beneficios de un mercado mas competitivo,1,misc,6,beneficios mercado ma competitivo,3,0.0
2023-11-25 00:00:00,"Bendita sea la competencia, y bienvenido el cashback así sea un por ciento como dice la canción",1,misc,17,bendita competencia  bienvenido cashback así ciento dice canción,5,1.0
2023-11-25 00:00:00,OJO ACA!! Regresan las recompensas a :cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas:,0,misc,7,ojo aca   regresan recompensas  cara_sonriendo_con_estrellas  cara_sonriendo_con_estrellas  cara_sonriendo_con_estrellas  cara_sonriendo_con_estrellas ,1,0.0
2023-11-25 00:00:00,Gracias nos escuchaste y por eso seguiré contigo :manos_formando_un_corazón::cara_con_manos_abrazando:,0,misc,9,gracias escuchaste seguiré contigo  manos_formando_un_corazón  cara_con_manos_abrazando ,5,1.0
2023-11-25 00:00:00,Lo mejor que pudiste hacer amigo,0,misc,6,mejor pudiste hacer amigo,5,1.0
2023-11-25 00:00:00,Tsss .. que bueno .,0,misc,5,tss  bueno ,4,1.0
2023-11-25 00:00:00,"Hiciste bien, tío :cara_sonriente:",0,misc,4,hiciste bien  tío  cara_sonriente ,4,1.0
2023-11-26 00:00:00,Les recomiendo también es mexicano y no está en quiebra con el DientesDeBurroUsurero,0,misc,13,recomiendo mexicano quiebra dientesdeburrousurero,1,0.0
2023-11-26 00:00:00,"Gracias por la respuesta, estare atento saludos tio",0,misc,8,gracias respuesta  estare atento saludos tio,5,1.0
2023-11-27 00:00:00,Gracias :manos_en_oración: :cara_sonriendo_con_ojos_de_corazón::señal_de_aprobación_con_la_mano:⁦@soynumx⁩ ⁦@nubank⁩ espero sirva de aprendizaje a las demás plataformas si quieren nuestro dinero como inversionistas. Fyi ⁦@dinnactinver⁩ ⁦@heybanco⁩ ⁦@uala⁩ ⁦@uala_mex⁩ ⁦@MercadoPagoMex⁩ ⁦@FinsusApp⁩,0,misc,25,gracias  manos_en_oración   cara_sonriendo_con_ojos_de_corazón  señal_de_aprobación_con_la_mano  ⁦ @ soynumx⁩ ⁦ @ nubank⁩ espero sirva aprendizaje demás plataformas si quieren dinero inversionistas  fyi ⁦ @ dinnactinver⁩ ⁦ @ heybanco⁩ ⁦ @ uala⁩ ⁦ @ uala_mex⁩ ⁦ @ mercadopagomex⁩ ⁦ @ finsusapp⁩,1,0.0
2023-11-27 00:00:00,"Increíble atención al cliente de siempre he pagado a tiempo, estoy dentro del plazo de pago y…",1,misc,17,increíble atención cliente siempre pagado tiempo  dentro plazo pago y…,5,1.0
2023-11-28 00:00:00,el mejor banco,0,misc,3,mejor banco,5,1.0
2023-11-29 00:00:00,"Me uní a en julio de 2019 y me ha resultado muy útil para mis transacciones en línea, la verdad la recomiendo mucho",1,misc,23,uní julio 2019 resultado útil transacciones línea  verdad recomiendo,4,1.0
2023-11-30 00:00:00,"Hey Banco me gusta mucho, iwal mercado pago apae de q es súper práctico y el dinero q tienes ahí está inveido en gbm y te genera unos pesitos extras",1,misc,30,hey banco gusta  iwal mercado pago apae q súper práctico dinero q ahí inveido gbm genus pesitos extra,5,1.0
2023-12-01 00:00:00,:regalo: ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,0,misc,19, regalo  promoción clientes hey  aprovecha compras temporada recibe recompensas efectivo  ¿list @ p…,5,1.0
2023-12-01 00:00:00,Me gustaba porque repoaba a buró de crédito,0,misc,8,gustaba repoaba buró crédito,4,1.0
2023-12-01 00:00:00,Hey. Banco que haya salido a la luz la coreo completa. Me gustó el final a lo indio. Como se llama la obra que interpretan?,0,misc,25,hey  banco salido luz coreo completa  gustó final indio  llama obra interpretan ?,3,0.0
2023-12-02 00:00:00,Siempre estoy recomendando y llevo 2 meses sin tarjeta :cara_de_payaso: ¿regresar a Banamex será la solución?,1,misc,16,siempre recomendando llevo 2 me tarjeta  cara_de_payaso  ¿regresar banamex solución ?,5,1.0
2023-12-02 00:00:00,terminos y condiciones por favor,1,support,5,terminos condiciones favor,4,1.0
2023-12-05 00:00:00,Jajajaja,0,misc,1,jajajaja,4,1.0
2023-12-07 00:00:00,Breve lección de economía. Aprende a no pagarle a y a cobrar por depositar en y al mismo tiempo que luchas contra el Gaza_Genocide,0,misc,24,breve lección economía  aprende pagarle cobrar depositar mismo tiempo luchas gaza_genocide,1,0.0
2023-12-07 00:00:00,. Llegan nuevos instrumentos financieros y te ofrecen hasta el 13 por ciento de dinero adicional por cada día que guardes tu dinero mientras que te cobra si no lo mueves por más de seis meses. Por eso está en,1,misc,40, llegan nuevos instrumentos financieros ofrecen 13 ciento dinero adicional cada día guardes dinero mientras cobra si mueves seis me ,1,0.0
2023-12-09 00:00:00,"Jamas pensé que me quedaría con Hey Banco después de todas las mamadas que están haciendo pero literalmente es la mejor opción que tengo. En fin, chingada madre HSBC, tremendo pedo por una compra de 150 pesos.",1,misc,37,jamas pensé quedaría hey banco después toda mamadas haciendo literalmente mejor opción  fin  chingada madre hsbc  tremendo pedo compra 150 peso ,1,0.0
2023-12-09 00:00:00,"Correcto, sin más preámbulos.",0,misc,4,correcto  preámbulos ,3,0.0
2023-12-14 00:00:00,Apareció una buena promo en al contratar un seguro para tu celular.,0,misc,12,apareció buena promo contratar seguro celular ,4,1.0
2023-12-14 00:00:00,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al ins…",1,misc,23,canje hey coin tarjetas regalo amazon instantáneas  llegan códigos casi ins…,1,0.0
2023-12-14 00:00:00,"Excelente pregunta, que de dijeron bro?…",0,misc,6,excelente pregunta  dijeron bro ? …,5,1.0
2023-12-14 00:00:00,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al instante. ¿Recuerdan lo que me pasó hace unos meses? :cara_sonriente_con_lágrima:",0,misc,32,canje hey coin tarjetas regalo amazon instantáneas  llegan códigos casi instante  ¿recuerdan pasó hace me ?  cara_sonriente_con_lágrima ,1,0.0
2023-12-15 00:00:00,"Confirmo el día de hoy cambie mis Hey coins y en el correo de confirmación ya viene el código, todo cool ya hasta realizó mi compra :pulgar_hacia_arriba:",1,misc,27,confirmo día hoy cambie hey coin correo confirmación viene código  cool realizó compra  pulgar_hacia_arriba ,1,0.0
2023-12-17 00:00:00,Amamos las recompensas de :cara_saludando:,0,misc,5,amamos recompensas  cara_saludando ,5,1.0
2023-12-17 00:00:00,Con para que me patrocine más juegos del MaratonDevir,0,misc,9,patrocine juegos maratondevir,5,1.0
2023-12-18 00:00:00,"Evalué cambiar a HeyBanco! por Nu, debido a la tasa de rendimiento y wow, gratamente sorprendida.",1,misc,16,evalué cambiar heybanco  nu  debido tasa rendimiento wow  gratamente sorprendida ,5,1.0
2023-12-19 00:00:00,Muy amablemente su AreaEspecializada me dió solución. ^R,0,misc,8,amablemente areaespecializada dió solución  ^r,5,1.0
2023-12-22 00:00:00,"Te la recomiendo, atención inmediata, también para ti un abrazo y felices fiestas, abrazo para toda la familia.",0,misc,18,recomiendo  atención inmediata  abrazo felices fiesta  abrazo toda familia ,5,1.0
2023-12-22 00:00:00,"Entiendo, con la de Baz me transfiero de la de crédito a la de Azteca, entra como una compra y no me genera comisión. Te la recomiendo y muy accesible",1,misc,30,entiendo  baz transfiero crédito azteca  entra compra genus comisión  recomiendo accesible,1,0.0
2023-12-22 00:00:00,"Excelente, gracias por la información.",0,misc,5,excelente  gracias información ,5,1.0
2023-12-22 00:00:00,"Hola Pepe, buenos días. Te atiende Sofía, es un gusto saludae. ¿Nos podrías compair vía DM mayor detalle de la situación que presentas con tu aplicación BBVA México, por favor? 1/2",0,misc,31,hola pepe  buenos días  atiende sofía  gusto saludae  ¿nos podrías compair vía dm mayor detalle situación presentas aplicación bbva méxico  favor ? 1/2,3,0.0
2023-12-27 00:00:00,"Manifestando ganarme el soeo de HeyBanco. Hecho esta, lo declaro, soy abundancia.",0,misc,12,manifestando ganarme soeo heybanco  hecho  declaro  abundancia ,1,0.0
2023-12-28 00:00:00,"Hola! He mantenido un buen historial con ustedes, tengo la duda de qué hacer para que me aumenten la línea de crédito TDC?",1,support,23,hola  mantenido buen historial ustedes  duda hacer aumenten línea crédito tdc ?,4,1.0
2023-12-30 00:00:00,Gracias ayer me atendieron rápido por llamada ya quedo resuelto,0,misc,10,gracias ayer atendieron rápido llamada quedo resuelto,5,1.0
2024-01-01 00:00:00,"Año Nuevo, novedades nuevas ¿que les parece este ajuste de HEYBANCO? Anualidad y HEY PRO forzado :manos_levantadas_celebrando: Me parece una mejor opción",1,misc,22,año nuevo  novedades nuevas ¿que parece ajuste heybanco ? anualidad hey pro forzado  manos_levantadas_celebrando  parece mejor opción,1,0.0
2024-01-01 00:00:00,"Hay que transmitir información fidedigna y real, ya lleva algunos años operando...",1,misc,12,transmitir información fidedigna real  lleva años operando ,5,1.0
2024-01-02 00:00:00,"Te recomiendo Hey banco, no tiene nada de eso y puedes retirar en cualquier HSBC o inbursa sin comisión.",1,misc,19,recomiendo hey banco  puedes retirar cualquier hsbc inbursa comisión ,5,1.0
2024-01-04 00:00:00,"Hoy fui a la Fanshop de Hey banco y me la pasé super chido, además hice un amix :chispas:",1,misc,19,hoy fanshop hey banco pasé super chido  además hice amix  chispas ,5,1.0
2024-01-04 00:00:00,"otra opción que en lo personal podría recomendae, también tiene buenas promociones y MSI",1,misc,14,opción personal podría recomendae  buenas promociones msi,4,1.0
2024-01-04 00:00:00,la mejor,0,misc,2,mejor,5,1.0
2024-01-05 00:00:00,Va gracias les mande dm,0,misc,5,va gracias mande dm,5,1.0
2024-01-07 00:00:00,está mejor,0,misc,2,mejor,5,1.0
2024-01-07 00:00:00,puro ese mejor nu nu fonite foniteog,0,misc,7,puro mejor nu nu fonite foniteog,5,1.0
2024-01-08 00:00:00,"Yo: voy a trabajar Mi hermana: Oye, entonnces cómo valido mi HeyBanco Papás: Oye, que hay un tema con el depa ;_; jajajaja pero bueno, agradezco que haya alguien allá que me ayude a resolverlo.",1,misc,35, voy trabajar hermana  oye  entonnces cómo valido heybanco papás  oye  tema depa ; _ ; jajajaja bueno  agradezco alguien allá ayude resolverlo ,5,1.0
2024-01-09 00:00:00,"Tengo un Pixel 5, genio.",0,misc,5,pixel 5  genio ,5,1.0
2024-01-09 00:00:00,Si ya todo bien Señor Lampi:manos_levantadas_celebrando_tono_de_piel_claro:,0,misc,6,si bien señor lampi  manos_levantadas_celebrando_tono_de_piel_claro ,3,0.0
2024-01-10 00:00:00,"Uy, ya los contacté, incluso les mande video al correo electrónico que me señalo la persona que me contestó, actualice mi sistema operativo y sigue igual, esto sucede solo con la app del Banco Hey, tengo apps de otros bancos y funcionan perfecto.",1,support,43,uy  contacté  incluso mande video correo electrónico señalo persona contestó  actualice sistema operativo sigue igual  sucede solo app banco hey  apps bancos funcionan perfecto ,5,1.0
2024-01-10 00:00:00,:regalo: ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,0,misc,19, regalo  promoción clientes hey  aprovecha compras temporada recibe recompensas efectivo  ¿list @ p…,5,1.0
2024-01-11 00:00:00,Gracias,0,misc,1,gracias,5,1.0
2024-01-13 00:00:00,Ya llame y ya me ayudaron gracias,0,misc,7,llame ayudaron gracias,5,1.0
2024-01-14 00:00:00,No tiene límites jajaja gpt-4 gratis,0,misc,6,límites jajaja gpt-4 gratis,3,0.0
2024-01-15 00:00:00,"Quedó solucionado el fin de semana, gracias",0,misc,7,quedó solucionado fin semana  gracias,4,1.0
2024-01-16 00:00:00,Listo ya quedó muchas gracias.,0,misc,5,listo quedó muchas gracias ,5,1.0
2024-01-17 00:00:00,"HeyBanco y nu son mucho mejores, para los que andan buscando moverse.",1,misc,12,heybanco nu mejores  andan buscando moverse ,5,1.0
2024-01-17 00:00:00,"Por si ocupan, excelentes alternativas a BancoAztecaEnQuiebra 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados.",1,misc,33,si ocupan  excelentes alternativas bancoaztecaenquiebra 1 heybanco - comisiones  contratación línea  +23k puntos retirar $ 2 nubank - comisiones  contratación línea  retiro efectivo supermercados ,3,0.0
2024-01-17 00:00:00,"Excelentes alternativas a 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",1,misc,29,excelentes alternativas 1 heybanco - comisiones  contratación línea  +23k puntos retirar $ 2 nubank - comisiones  contratación línea  retiro efectivo supermercados,5,1.0
2024-01-17 00:00:00,"Excelentes alternativas a : 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",1,misc,30,excelentes alternativas  1 heybanco - comisiones  contratación línea  +23k puntos retirar $ 2 nubank - comisiones  contratación línea  retiro efectivo supermercados,5,1.0
2024-01-17 00:00:00,"Excelentes alternativas a Banco Azteca: 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",1,misc,31,excelentes alternativas banco azteca  1 heybanco - comisiones  contratación línea  +23k puntos retirar $ 2 nubank - comisiones  contratación línea  retiro efectivo supermercados,5,1.0
2024-01-18 00:00:00,¡Celebramos 6 años en Hey Banco! :cañón_de_confeti: Gracias por confiar en nosotros en este viaje,0,misc,15,celebramos 6 años hey banco   cañón_de_confeti  gracias confiar viaje,5,1.0
2024-01-19 00:00:00,"Buen día, envié correo justo ahora. Gracias.",0,misc,7,buen día  envié correo justo ahora  gracias ,5,1.0
2024-01-19 00:00:00,Buenos días. Con la maravillosa sorpresa de que mi cuenta amaneció en ceros :cara_de_payaso:,0,misc,14,buenos días  maravillosa sorpresa cuenta amaneció cero  cara_de_payaso ,5,1.0
2024-01-21 00:00:00,Listo!!,0,misc,1,listo  ,4,1.0
2024-01-21 00:00:00,"Raro, yo he realizado varias transacciones sin problema",0,misc,8,raro  realizado varias transacciones problema,1,0.0
2024-01-21 00:00:00,la mejor opción rendimiento del 13%,0,misc,6,mejor opción rendimiento 13 %,5,1.0
2024-01-21 00:00:00,Hola! También me gustaría unirme porfa.,0,misc,6,hola  gustaría unirme porfa ,4,1.0
2024-01-21 00:00:00,"Agrega la app nunca me ha fallado, su proceso de contratación es ágil pues al par qué abres la cuenta te evalúa para la tarjeta de crédito; depósitos y transferencias inmediatas.",1,misc,31,agrega app nunca fallado  proceso contratación ágil pues par abres cuenta evalúa tarjeta crédito ; depósitos transferencias inmediatas ,5,1.0
2024-01-22 00:00:00,Dinero deberían darme los de pero gracias por un año de servicios.,0,misc,12,dinero deberían darme gracias año servicios ,1,0.0
2024-01-22 00:00:00,"Muchísimas gracias! se comprometió a resolver el problema con fecha límite al 25 de enero de 2024, de no ser así enseguida me pondré en contacto con",0,misc,27,muchísimas gracias  comprometió resolver problema fecha límite 25 enero 2024  ser así enseguida pondré contacto,5,1.0
2024-01-22 00:00:00,Muchas gracias,0,misc,2,muchas gracias,5,1.0
2024-01-22 00:00:00,"Les agradezco mucho la atención, me pondré en contacto con ustedes.",0,misc,11,agradezco atención  pondré contacto ustedes ,5,1.0
2024-01-23 00:00:00,estamos más que listos :cara_sonriendo_con_estrellas::cara_sonriendo_con_ojos_de_corazón: ansiosos Desconéctate por 3 días en el Acústico Hey Banco de TecatePalNoe :enchufe_eléctrico:,0,misc,18,listos  cara_sonriendo_con_estrellas  cara_sonriendo_con_ojos_de_corazón  ansiosos desconéctate 3 días acústico hey banco tecatepalnoe  enchufe_eléctrico ,1,0.0
2024-01-25 00:00:00,Funciona mucho mejor que el de :cara_de_payaso::cara_de_payaso:,0,misc,7,funciona mejor  cara_de_payaso  cara_de_payaso ,5,1.0
2024-01-26 00:00:00,Jajajaja lo amé,0,misc,3,jajajaja amé,4,1.0
2024-01-26 00:00:00,Jajaja,0,misc,1,jajaja,5,1.0
2024-01-29 00:00:00,"Hola, buenas tardes. Te atiende Luz, es un placer saludae. Con gusto podemos apoyae, por favor escríbenos a nuestra cuenta oficial en Twitter ( ) para brindarle seguimiento a tu solicitud y compaie la información correspondiente. 1",0,misc,37,hola  buenas tardes  atiende luz  placer saludae  gusto podemos apoyae  favor escríbenos cuenta oficial twitter ( ) brindarle seguimiento solicitud compaie información correspondiente  1,5,1.0
2024-01-29 00:00:00,"Listo, gracias.",0,misc,2,listo  gracias ,5,1.0
2024-01-30 00:00:00,Hola valdría la pena que cuando hagan cambios dan un resumen de los cambios realizados en el contrato y no manden las 60 hojas completas. :cara_haciendo_una_mueca: CharlyTip mejora la experiencia del cliente.,1,misc,32,hola valdría pena hagan cambios dan resumen cambios realizados contrato manden 60 hojas completas   cara_haciendo_una_mueca  charlytip mejora experiencia cliente ,3,0.0
2024-02-01 00:00:00,Me encantan las respuestas de a las fallas repoadas en su App :cara_con_ojos_en_blanco:,0,misc,13,encantan respuestas falla repoadas app  cara_con_ojos_en_blanco ,5,1.0
2024-02-01 00:00:00,"de debito puedes pedir nu desde la app, tmb hey banco, yo tengo esa y no me piden minimo ni me cobran por manejo de cuenta, esa la abri xq tuve un pedo con la nomina en banamex y la usaba como para ahorrar pero ahora la uso casi para todo heejej, la tj fisica me costo 109 creo",1,misc,59,debito puedes pedir nu app  tmb hey banco  piden minimo cobran manejo cuenta  abri xq pedo nomina banamex usaba ahorrar ahora uso casi heejej  tj fisica costo 109 creo,1,0.0
2024-02-02 00:00:00,"Y aprovecho el tuit para recomendarles a hey banco, yo lqm :manos_formando_un_corazón_tono_de_piel_medio: ni una sola queja en dos años",0,misc,19,aprovecho tuit recomendarles hey banco  lqm  manos_formando_un_corazón_tono_de_piel_medio  sola queja do años,4,1.0
2024-02-06 00:00:00,interesante,0,misc,1,interesante,3,0.0
2024-02-07 00:00:00,Mejor aumenten líneas de crédito! :cara_llorando_fuerte::cara_llorando_fuerte::cara_llorando_fuerte::cara_llorando_fuerte:,0,misc,6,mejor aumenten líneas crédito   cara_llorando_fuerte  cara_llorando_fuerte  cara_llorando_fuerte  cara_llorando_fuerte ,2,0.0
