date,tweet,Palabras,procTweet,Sentimiento,relevance,topic
2023-11-27,Gracias :manos_en_oración: :cara_sonriendo_con_ojos_de_corazón::señal_de_aprobación_con_la_mano:⁦@soynumx⁩ ⁦@nubank⁩ espero sirva de aprendizaje a las demás plataformas si quieren nuestro dinero como inversionistas. Fyi ⁦@dinnactinver⁩ ⁦@heybanco⁩ ⁦@uala⁩ ⁦@uala_mex⁩ ⁦@MercadoPagoMex⁩ ⁦@FinsusApp⁩,25,gracias  manos_en_oración   cara_sonriendo_con_ojos_de_corazón  señal_de_aprobación_con_la_mano  ⁦ @ soynumx⁩ ⁦ @ nubank⁩ espero sirva aprendizaje demás plataformas si quieren dinero inversionistas  fyi ⁦ @ dinnactinver⁩ ⁦ @ heybanco⁩ ⁦ @ uala⁩ ⁦ @ uala_mex⁩ ⁦ @ mercadopagomex⁩ ⁦ @ finsusapp⁩,0.0,0,misc
2023-11-27,"Increíble atención al cliente de siempre he pagado a tiempo, estoy dentro del plazo de pago y…",17,increíble atención cliente siempre pagado tiempo  dentro plazo pago y…,1.0,1,misc
2023-11-28,el mejor banco,3,mejor banco,1.0,0,misc
2023-11-29,"Me uní a en julio de 2019 y me ha resultado muy útil para mis transacciones en línea, la verdad la recomiendo mucho",23,uní julio 2019 resultado útil transacciones línea  verdad recomiendo,1.0,1,misc
2023-11-30,"Hey Banco me gusta mucho, iwal mercado pago apae de q es súper práctico y el dinero q tienes ahí está inveido en gbm y te genera unos pesitos extras",30,hey banco gusta  iwal mercado pago apae q súper práctico dinero q ahí inveido gbm genus pesitos extra,1.0,1,misc
2023-12-01,:regalo: ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,19, regalo  promoción clientes hey  aprovecha compras temporada recibe recompensas efectivo  ¿list @ p…,1.0,0,misc
2023-12-01,Me gustaba porque repoaba a buró de crédito,8,gustaba repoaba buró crédito,1.0,0,misc
2023-12-01,Hey. Banco que haya salido a la luz la coreo completa. Me gustó el final a lo indio. Como se llama la obra que interpretan?,25,hey  banco salido luz coreo completa  gustó final indio  llama obra interpretan ?,0.0,0,misc
2023-12-02,Siempre estoy recomendando y llevo 2 meses sin tarjeta :cara_de_payaso: ¿regresar a Banamex será la solución?,16,siempre recomendando llevo 2 me tarjeta  cara_de_payaso  ¿regresar banamex solución ?,1.0,1,misc
2023-12-02,terminos y condiciones por favor,5,terminos condiciones favor,1.0,1,support
2023-12-05,Jajajaja,1,jajajaja,1.0,0,misc
2023-12-07,Breve lección de economía. Aprende a no pagarle a y a cobrar por depositar en y al mismo tiempo que luchas contra el Gaza_Genocide,24,breve lección economía  aprende pagarle cobrar depositar mismo tiempo luchas gaza_genocide,1.0,0,misc
2023-12-07,. Llegan nuevos instrumentos financieros y te ofrecen hasta el 13 por ciento de dinero adicional por cada día que guardes tu dinero mientras que te cobra si no lo mueves por más de seis meses. Por eso está en,40, llegan nuevos instrumentos financieros ofrecen 13 ciento dinero adicional cada día guardes dinero mientras cobra si mueves seis me ,0.0,1,misc
2023-12-09,"Jamas pensé que me quedaría con Hey Banco después de todas las mamadas que están haciendo pero literalmente es la mejor opción que tengo. En fin, chingada madre HSBC, tremendo pedo por una compra de 150 pesos.",37,jamas pensé quedaría hey banco después toda mamadas haciendo literalmente mejor opción  fin  chingada madre hsbc  tremendo pedo compra 150 peso ,0.0,1,misc
2023-12-09,"Correcto, sin más preámbulos.",4,correcto  preámbulos ,0.0,0,misc
2023-12-14,Apareció una buena promo en al contratar un seguro para tu celular.,12,apareció buena promo contratar seguro celular ,1.0,0,misc
2023-12-14,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al ins…",23,canje hey coin tarjetas regalo amazon instantáneas  llegan códigos casi ins…,0.0,1,misc
2023-12-14,"Excelente pregunta, que de dijeron bro?…",6,excelente pregunta  dijeron bro ? …,1.0,0,misc
2023-12-14,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al instante. ¿Recuerdan lo que me pasó hace unos meses? :cara_sonriente_con_lágrima:",32,canje hey coin tarjetas regalo amazon instantáneas  llegan códigos casi instante  ¿recuerdan pasó hace me ?  cara_sonriente_con_lágrima ,0.0,0,misc
2023-12-15,"Confirmo el día de hoy cambie mis Hey coins y en el correo de confirmación ya viene el código, todo cool ya hasta realizó mi compra :pulgar_hacia_arriba:",27,confirmo día hoy cambie hey coin correo confirmación viene código  cool realizó compra  pulgar_hacia_arriba ,0.0,1,misc
2023-12-17,Amamos las recompensas de :cara_saludando:,5,amamos recompensas  cara_saludando ,1.0,0,misc
2023-12-17,Con para que me patrocine más juegos del MaratonDevir,9,patrocine juegos maratondevir,1.0,0,misc
2023-12-18,"Evalué cambiar a HeyBanco! por Nu, debido a la tasa de rendimiento y wow, gratamente sorprendida.",16,evalué cambiar heybanco  nu  debido tasa rendimiento wow  gratamente sorprendida ,1.0,1,misc
2023-12-19,Muy amablemente su AreaEspecializada me dió solución. ^R,8,amablemente areaespecializada dió solución  ^r,1.0,0,misc
2023-12-22,"Te la recomiendo, atención inmediata, también para ti un abrazo y felices fiestas, abrazo para toda la familia.",18,recomiendo  atención inmediata  abrazo felices fiesta  abrazo toda familia ,1.0,0,misc
2023-12-22,"Entiendo, con la de Baz me transfiero de la de crédito a la de Azteca, entra como una compra y no me genera comisión. Te la recomiendo y muy accesible",30,entiendo  baz transfiero crédito azteca  entra compra genus comisión  recomiendo accesible,1.0,1,misc
2023-12-22,"Excelente, gracias por la información.",5,excelente  gracias información ,1.0,0,misc
2023-12-22,"Hola Pepe, buenos días. Te atiende Sofía, es un gusto saludae. ¿Nos podrías compair vía DM mayor detalle de la situación que presentas con tu aplicación BBVA México, por favor? 1/2",31,hola pepe  buenos días  atiende sofía  gusto saludae  ¿nos podrías compair vía dm mayor detalle situación presentas aplicación bbva méxico  favor ? 1/2,0.0,0,misc
2023-12-27,"Manifestando ganarme el soeo de HeyBanco. Hecho esta, lo declaro, soy abundancia.",12,manifestando ganarme soeo heybanco  hecho  declaro  abundancia ,0.0,0,misc
2023-12-28,"Hola! He mantenido un buen historial con ustedes, tengo la duda de qué hacer para que me aumenten la línea de crédito TDC?",23,hola  mantenido buen historial ustedes  duda hacer aumenten línea crédito tdc ?,0.0,1,support
2023-12-30,Gracias ayer me atendieron rápido por llamada ya quedo resuelto,10,gracias ayer atendieron rápido llamada quedo resuelto,1.0,0,misc
2024-01-01,"Año Nuevo, novedades nuevas ¿que les parece este ajuste de HEYBANCO? Anualidad y HEY PRO forzado :manos_levantadas_celebrando: Me parece una mejor opción",22,año nuevo  novedades nuevas ¿que parece ajuste heybanco ? anualidad hey pro forzado  manos_levantadas_celebrando  parece mejor opción,0.0,1,misc
2024-01-01,"Hay que transmitir información fidedigna y real, ya lleva algunos años operando...",12,transmitir información fidedigna real  lleva años operando ,1.0,1,misc
2024-01-02,"Te recomiendo Hey banco, no tiene nada de eso y puedes retirar en cualquier HSBC o inbursa sin comisión.",19,recomiendo hey banco  puedes retirar cualquier hsbc inbursa comisión ,1.0,1,misc
2024-01-04,"Hoy fui a la Fanshop de Hey banco y me la pasé super chido, además hice un amix :chispas:",19,hoy fanshop hey banco pasé super chido  además hice amix  chispas ,1.0,0,misc
2024-01-04,"otra opción que en lo personal podría recomendae, también tiene buenas promociones y MSI",14,opción personal podría recomendae  buenas promociones msi,1.0,1,misc
2024-01-04,la mejor,2,mejor,1.0,0,misc
2024-01-05,Va gracias les mande dm,5,va gracias mande dm,1.0,0,misc
2024-01-07,está mejor,2,mejor,1.0,0,misc
2024-01-07,puro ese mejor nu nu fonite foniteog,7,puro mejor nu nu fonite foniteog,1.0,0,misc
2024-01-08,"Yo: voy a trabajar Mi hermana: Oye, entonnces cómo valido mi HeyBanco Papás: Oye, que hay un tema con el depa ;_; jajajaja pero bueno, agradezco que haya alguien allá que me ayude a resolverlo.",35, voy trabajar hermana  oye  entonnces cómo valido heybanco papás  oye  tema depa ; _ ; jajajaja bueno  agradezco alguien allá ayude resolverlo ,1.0,1,misc
2024-01-09,"Tengo un Pixel 5, genio.",5,pixel 5  genio ,1.0,0,misc
2024-01-09,Si ya todo bien Señor Lampi:manos_levantadas_celebrando_tono_de_piel_claro:,6,si bien señor lampi  manos_levantadas_celebrando_tono_de_piel_claro ,0.0,0,misc
2024-01-10,"Uy, ya los contacté, incluso les mande video al correo electrónico que me señalo la persona que me contestó, actualice mi sistema operativo y sigue igual, esto sucede solo con la app del Banco Hey, tengo apps de otros bancos y funcionan perfecto.",43,uy  contacté  incluso mande video correo electrónico señalo persona contestó  actualice sistema operativo sigue igual  sucede solo app banco hey  apps bancos funcionan perfecto ,1.0,1,misc
2024-01-10,:regalo: ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,19, regalo  promoción clientes hey  aprovecha compras temporada recibe recompensas efectivo  ¿list @ p…,1.0,0,misc
2024-01-11,Gracias,1,gracias,1.0,0,misc
2024-01-13,Ya llame y ya me ayudaron gracias,7,llame ayudaron gracias,1.0,0,misc
2024-01-14,No tiene límites jajaja gpt-4 gratis,6,límites jajaja gpt-4 gratis,0.0,0,misc
2024-01-15,"Quedó solucionado el fin de semana, gracias",7,quedó solucionado fin semana  gracias,1.0,0,misc
2024-01-16,Listo ya quedó muchas gracias.,5,listo quedó muchas gracias ,1.0,0,misc
2024-01-17,"HeyBanco y nu son mucho mejores, para los que andan buscando moverse.",12,heybanco nu mejores  andan buscando moverse ,1.0,1,misc
2024-01-17,"Por si ocupan, excelentes alternativas a BancoAztecaEnQuiebra 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados.",33,si ocupan  excelentes alternativas bancoaztecaenquiebra 1 heybanco - comisiones  contratación línea  +23k puntos retirar $ 2 nubank - comisiones  contratación línea  retiro efectivo supermercados ,0.0,1,misc
2024-01-17,"Excelentes alternativas a 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",29,excelentes alternativas 1 heybanco - comisiones  contratación línea  +23k puntos retirar $ 2 nubank - comisiones  contratación línea  retiro efectivo supermercados,1.0,1,misc
2024-01-17,"Excelentes alternativas a : 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",30,excelentes alternativas  1 heybanco - comisiones  contratación línea  +23k puntos retirar $ 2 nubank - comisiones  contratación línea  retiro efectivo supermercados,1.0,1,misc
2024-01-17,"Excelentes alternativas a Banco Azteca: 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados",31,excelentes alternativas banco azteca  1 heybanco - comisiones  contratación línea  +23k puntos retirar $ 2 nubank - comisiones  contratación línea  retiro efectivo supermercados,1.0,1,misc
2024-01-18,¡Celebramos 6 años en Hey Banco! :cañón_de_confeti: Gracias por confiar en nosotros en este viaje; tu apoyo ha sido fundamental para nuestro…,22,celebramos 6 años hey banco   cañón_de_confeti  gracias confiar viaje ; apoyo sido fundamental nuestro…,1.0,0,misc
2024-01-19,"Buen día, envié correo justo ahora. Gracias.",7,buen día  envié correo justo ahora  gracias ,1.0,0,misc
2024-01-19,Buenos días. Con la maravillosa sorpresa de que mi cuenta amaneció en ceros :cara_de_payaso:,14,buenos días  maravillosa sorpresa cuenta amaneció cero  cara_de_payaso ,1.0,0,misc
2024-01-21,Listo!!,1,listo  ,1.0,0,misc
2024-01-21,"Raro, yo he realizado varias transacciones sin problema",8,raro  realizado varias transacciones problema,0.0,0,misc
2024-01-21,la mejor opción rendimiento del 13%,6,mejor opción rendimiento 13 %,1.0,0,misc
2024-01-21,Hola! También me gustaría unirme porfa.,6,hola  gustaría unirme porfa ,1.0,0,misc
2024-01-21,"Agrega la app nunca me ha fallado, su proceso de contratación es ágil pues al par qué abres la cuenta te evalúa para la tarjeta de crédito; depósitos y transferencias inmediatas.",31,agrega app nunca fallado  proceso contratación ágil pues par abres cuenta evalúa tarjeta crédito ; depósitos transferencias inmediatas ,1.0,1,misc
2024-01-22,Dinero deberían darme los de pero gracias por un año de servicios.,12,dinero deberían darme gracias año servicios ,0.0,0,misc
2024-01-22,"Muchísimas gracias! se comprometió a resolver el problema con fecha límite al 25 de enero de 2024, de no ser así enseguida me pondré en contacto con",27,muchísimas gracias  comprometió resolver problema fecha límite 25 enero 2024  ser así enseguida pondré contacto,1.0,0,misc
2024-01-22,Muchas gracias,2,muchas gracias,1.0,0,misc
2024-01-22,"Les agradezco mucho la atención, me pondré en contacto con ustedes.",11,agradezco atención  pondré contacto ustedes ,1.0,0,misc
2024-01-23,estamos más que listos :cara_sonriendo_con_estrellas::cara_sonriendo_con_ojos_de_corazón: ansiosos Desconéctate por 3 días en el Acústico Hey Banco de TecatePalNoe :enchufe_eléctrico:,18,listos  cara_sonriendo_con_estrellas  cara_sonriendo_con_ojos_de_corazón  ansiosos desconéctate 3 días acústico hey banco tecatepalnoe  enchufe_eléctrico ,0.0,0,misc
2024-01-25,Funciona mucho mejor que el de :cara_de_payaso::cara_de_payaso:,7,funciona mejor  cara_de_payaso  cara_de_payaso ,1.0,0,misc
2024-01-26,Jajajaja lo amé,3,jajajaja amé,1.0,0,misc
2024-01-26,Jajaja,1,jajaja,1.0,0,misc
2024-01-29,"Hola, buenas tardes. Te atiende Luz, es un placer saludae. Con gusto podemos apoyae, por favor escríbenos a nuestra cuenta oficial en Twitter ( ) para brindarle seguimiento a tu solicitud y compaie la información correspondiente. 1",37,hola  buenas tardes  atiende luz  placer saludae  gusto podemos apoyae  favor escríbenos cuenta oficial twitter ( ) brindarle seguimiento solicitud compaie información correspondiente  1,0.0,1,support
2024-01-29,"Listo, gracias.",2,listo  gracias ,1.0,0,misc
2024-01-30,Hola valdría la pena que cuando hagan cambios dan un resumen de los cambios realizados en el contrato y no manden las 60 hojas completas. :cara_haciendo_una_mueca: CharlyTip mejora la experiencia del cliente.,32,hola valdría pena hagan cambios dan resumen cambios realizados contrato manden 60 hojas completas   cara_haciendo_una_mueca  charlytip mejora experiencia cliente ,0.0,1,support
2024-02-01,Me encantan las respuestas de a las fallas repoadas en su App :cara_con_ojos_en_blanco:,13,encantan respuestas falla repoadas app  cara_con_ojos_en_blanco ,1.0,0,misc
2024-02-01,"de debito puedes pedir nu desde la app, tmb hey banco, yo tengo esa y no me piden minimo ni me cobran por manejo de cuenta, esa la abri xq tuve un pedo con la nomina en banamex y la usaba como para ahorrar pero ahora la uso casi para todo heejej, la tj fisica me costo 109 creo",59,debito puedes pedir nu app  tmb hey banco  piden minimo cobran manejo cuenta  abri xq pedo nomina banamex usaba ahorrar ahora uso casi heejej  tj fisica costo 109 creo,0.0,1,misc
2024-02-02,"Y aprovecho el tuit para recomendarles a hey banco, yo lqm :manos_formando_un_corazón_tono_de_piel_medio: ni una sola queja en dos años",19,aprovecho tuit recomendarles hey banco  lqm  manos_formando_un_corazón_tono_de_piel_medio  sola queja do años,1.0,0,misc
2024-02-06,interesante,1,interesante,1.0,0,misc
2024-02-07,Mejor aumenten líneas de crédito! :cara_llorando_fuerte::cara_llorando_fuerte::cara_llorando_fuerte::cara_llorando_fuerte:,6,mejor aumenten líneas crédito   cara_llorando_fuerte  cara_llorando_fuerte  cara_llorando_fuerte  cara_llorando_fuerte ,0.0,0,misc
2024-02-08,"Hey banco no, es ilimitado jajajaja, suena increíble.",8,hey banco  ilimitado jajajaja  suena increíble ,1.0,0,misc
2024-02-08,"Cada más agradecido de peenecer a !! Si ocupan un banco que solucione, este es el mero bueno! Thkss",19,cada agradecido peenecer   si ocupan banco solucione  mero bueno  thkss,1.0,0,misc
2024-02-08,"Por eso me encanta Su app es simplemente increíble! :cien_puntos:. Además de ser super intuitiva, Cashback en todas tus compras…",20,encanta app simplemente increíble   cien_puntos   además ser super intuitiva  cashback toda compras…,1.0,1,misc
2024-02-08,"Aaawww que bonito, hey Banco mucho la cola :D",9,aaawww bonito  hey banco cola  d,1.0,0,misc
2024-02-09,Gracias,1,gracias,1.0,0,misc
2024-02-10,trae la de hey banco :cara_sonriendo_con_ojos_de_corazón::cara_aguantándose_las_lágrimas: humilde mi chiquito,9,trae hey banco  cara_sonriendo_con_ojos_de_corazón  cara_aguantándose_las_lágrimas  humilde chiquito,1.0,0,misc
2024-02-11,"Para los que se preguntan dónde conseguir la tarjeta, la pueden sacar en Hey Banco con muchos diseños a elegir",20,preguntan dónde conseguir tarjeta  pueden sacar hey banco diseños elegir,0.0,1,misc
2024-02-12,"Ya es lo que empezaré a hacer, gracias….",8,empezaré hacer  gracias… ,1.0,0,misc
2024-02-12,"Jajaj FIJA-TÈ como no te dije pero en fin.... so far, so good :cara_sonriendo_con_ojos_sonrientes::arcoíris:",14,jajaj fija-tè dije fin  so far  so good  cara_sonriendo_con_ojos_sonrientes  arcoíris ,1.0,0,misc
2024-02-12,"Mira amixe al fin, abrí mi cuenta me llegó super rápido, en 2 días, por dhl y pues nada, me ha encantado!! :cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas::unicornio:",23,mira amixe fin  abrí cuenta llegó super rápido  2 días  dhl pues  encantado    cara_sonriendo_con_estrellas  cara_sonriendo_con_estrellas  unicornio ,1.0,0,misc
2024-02-13,¡Celebra el amor con estilo este San Valentín! :corazón_rojo: Descubre las últimas colecciones de tus marcas favoritas aquí: SomosHey HeyMedia HeyBanco SanValentín Regalos,23,celebra amor estilo san valentín   corazón_rojo  descubre últimas colecciones marcas favoritas aquí  somoshey heymedia heybanco sanvalentín regalos,1.0,0,misc
2024-02-13,Comerciales tan ganadores como los Kansas Chiefs que nos dejó el SuperBowl este año: SomosHey HeyMedia HeyBanco Comerciales SBLVIII MichaelCera JLo MainScorsese,22,comerciales tan ganadores kansa chief dejó superbowl año  somoshey heymedia heybanco comerciales sblviii michaelcera jlo mainscorsese,1.0,0,misc
2024-02-13,por favor de su apoyo para saber los módulos que tienen en CDMX. Gracias.,14,favor apoyo saber módulos cdmx  gracias ,1.0,1,support
2024-02-19,"Ya se arregló, gracias.",4,arregló  gracias ,1.0,0,misc
2024-02-20,tenencia a 6MSI y los amo! :cara_sonriendo_con_corazones: :cara_tapada_con_ojo_espiando:,8,tenencia 6msi amo   cara_sonriendo_con_corazones   cara_tapada_con_ojo_espiando ,0.0,0,misc
2024-02-21,Al fin recuperé mi cuenta de Los amo! :apretón_de_manos_tono_de_piel_claro_y_tono_de_piel_oscuro_medio:,9,fin recuperé cuenta amo   apretón_de_manos_tono_de_piel_claro_y_tono_de_piel_oscuro_medio ,0.0,0,misc
2024-02-22,"Hey, hey, hey, banco :señal_de_aprobación_con_la_mano::marca_de_verificación: Esto es perfecto",8,hey  hey  hey  banco  señal_de_aprobación_con_la_mano  marca_de_verificación  perfecto,1.0,0,misc
2024-02-29,Gracias por la información. Me fue muy útil.,8,gracias información  útil ,1.0,0,misc
2024-03-01,"Ya tengo 11 meses con la TDC garantizada con buen uso, cuando me van a graduar? Recuerdo que cuando la contraté decía 6 meses de buen uso :(",28,11 me tdc garantizada buen uso  van graduar ? recuerdo contraté decía 6 me buen uso  (,0.0,1,support
2024-03-01,nunca falla :cara_sonriendo_con_gafas_de_sol:,3,nunca falla  cara_sonriendo_con_gafas_de_sol ,1.0,0,misc
2024-03-01,"Muchas gracias, ya salí del apuro gracias a y .",10,muchas gracias  salí apuro gracias ,1.0,0,misc
2024-03-02,Gracias. Ya revisé,3,gracias  revisé,1.0,0,misc
2024-03-06,Jaja gracias! :manos_aplaudiendo:,3,jaja gracias   manos_aplaudiendo ,1.0,0,misc
2024-03-06,Te recomiendo,2,recomiendo,1.0,0,misc
2024-03-08,Sábado Perpetuo :manos_en_oración:,3,sábado perpetuo  manos_en_oración ,1.0,0,misc
2024-03-13,Gracias por la atención,4,gracias atención,1.0,0,misc
2024-03-13,"Muchas gracias, ya quedó :)",5,muchas gracias  quedó  ),1.0,0,misc
2024-03-15,Agree contigo A la versh :dorso_de_mano_con_índice_hacia_abajo_tono_de_piel_medio:,6,agree contigo versh  dorso_de_mano_con_índice_hacia_abajo_tono_de_piel_medio ,0.0,0,misc
2024-03-16,"Hice por mail una sugerencia en la app en cuanto a que den facilidades para modificar/actualizar un dato como lo es el número de cel. Me responden de que me comunique por teléfono, y a ver que me digan ahí. Qué facilidad ayuda viene a ser esa...!? Nomás no sacan de apuros. :mano_con_señal_de_victoria_tono_de_piel_medio:",53,hice mail sugerencia app cuanto den facilidades modificar/actualizar dato número cel  responden comunique teléfono  ver digan ahí  facilidad ayuda viene ser   ? nomás sacan apuros   mano_con_señal_de_victoria_tono_de_piel_medio ,0.0,1,misc
2024-03-18,Gracias por la atención!,4,gracias atención ,1.0,0,misc
2024-03-18,"Hola, buenos días. Te atiende Luz, es un placer saludae. Para nosotros son muy impoantes tus comentarios, por lo que nos interesa saber más sobre tu experiencia. ¿Nos puedes brindar mayor detalle de la situación que presentas, por favor? 1",40,hola  buenos días  atiende luz  placer saludae  impoantes comentarios  interesa saber experiencia  ¿nos puedes brindar mayor detalle situación presentas  favor ? 1,0.0,0,misc
2024-03-19,Gracias ya hable vía telefónica y se resolvió mi inquietud,10,gracias hable vía telefónica resolvió inquietud,1.0,0,misc
2024-03-22,Te amo Gran experiencia ir a la hey shop Lxs tqm,11,amo gran experiencia ir hey shop lx tqm,1.0,0,misc
2024-03-23,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.",29,recomendaron charliehack50 telegram  puede ayudae solucionar problema  recuperé ayuda  así recomiendo mejor rápida opción ,1.0,0,misc
2024-03-26,Buen dia! Hay alguna promocion a MSI para el pago de tenencia del ? Saludos,15,buen dia  alguna promocion msi pago tenencia ? saludos,0.0,1,support
2024-03-27,"Yo sí recomiendo! Aunque siento que es difícil que te la aprueben si nunca has tenido una, o si no tienes historial con banamex (al menos he escuchado casos así), mi primera tdc fue de heybanco y recomiendo, en ese tiempo daban 1 o 2% de recompensas en compras con la tarjeta+",52,recomiendo  aunque siento difícil aprueben si nunca  si historial banamex ( menos escuchado casos así )  primera tdc heybanco recomiendo  tiempo daban 1 2 % recompensas compras tarjeta+,1.0,1,misc
2024-03-27,"Gracias a por invitarnos a conocer más sobre la colección retro así como los detalles y obsequios ! Mi Tarjeta es la de Anime , acorde para comprar los boletos de cine para la nueva película de rascaldoesnotdream",38,gracias invitarnos conocer colección retro así detalles obsequios  tarjeta anime  acorde comprar boletos cine nueva película rascaldoesnotdream,1.0,1,misc
2024-03-28,Hola. Estaremos encantados de asistie de la mejor manera. Te invitamos a que nos escribas un DM y con gusto te ayudaremos con toda la información que requieres. Estaremos pendientes de ti.,32,hola  encantados asistie mejor manera  invitamos escribas dm gusto ayudaremos toda información requieres  pendientes ,1.0,0,misc
2024-03-28,gracias didi por la confianza y incrementar mi línea de crédito a 20k ni y mean ofreciendo tanto crédito gracias solo faltaría los MSI,24,gracias didi confianza incrementar línea crédito 20k mean ofreciendo crédito gracias solo faltaría msi,0.0,0,misc
2024-03-28,"Hola! Gracias, acabo de enviar correo.",6,hola  gracias  acabo enviar correo ,0.0,0,misc
2024-03-30,"hola, Les mande dm :)",5,hola  mande dm  ),0.0,0,support
2024-03-30,Ayer me gané un sombrerito en y real me quedaba con mi outfit jajajaja y fui feliz todo el festival. Me lo chulearon mucho :corazón_morado::cara_sonriente::cara_con_mano_sobre_la_boca:,25,ayer gané sombrerito real quedaba outfit jajajaja feliz festival  chulearon  corazón_morado  cara_sonriente  cara_con_mano_sobre_la_boca ,1.0,0,misc
2024-03-31,A diferencia de ustedes han demostrado una verdadera comprensión de las necesidades de sus clientes. ¡Gracias por hacer posible que mis proyectos se hagan realidad! :manos_levantadas_celebrando_tono_de_piel_claro_medio::corazón_azul:,26,diferencia ustedes demostrado verdadera comprensión necesidades clientes  gracias hacer posible proyectos hagan realidad   manos_levantadas_celebrando_tono_de_piel_claro_medio  corazón_azul ,1.0,1,misc
2024-03-31,TE AMO UN CHINGO :cara_sonriendo_con_ojos_de_corazón:,5,amo chingo  cara_sonriendo_con_ojos_de_corazón ,1.0,0,misc
2024-04-04,Akamba regresa gracias a Aprovecha la venta PRE Cael presentada por Hey Banco. Disfruta de esta etapa única…,18,akamba regresa gracias aprovecha venta pre cael presentada hey banco  disfruta etapa única…,1.0,0,misc
2024-04-04,Lo mío se resolvió fácil. Solo entra a la banca en línea desde una computadora y te dirá que estas bloqueado pero pones el token de tu cel y listo. Suee,31,resolvió fácil  solo entra banca línea computadora dirá bloqueado pone token cel listo  suee,0.0,0,misc
2024-04-05,Para mí eso es más que suficiente.,7,suficiente ,0.0,0,misc
2024-04-07,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.",29,recomendaron charliehack50 telegram  puede ayudae solucionar problema  recuperé ayuda  así recomiendo mejor rápida opción ,1.0,0,misc
2024-04-10,También necesito ayuda,3,necesito ayuda,1.0,1,support
2024-04-10,Listo!,1,listo ,1.0,0,misc
2024-04-10,Gracias ya lo solucione,4,gracias solucione,1.0,0,misc
2024-04-12,"buenos días, llevo desde el otro fin de semana tratando de pagar mis tarjetas pero no puede transferir a hey banco desde mi cuenta principal. ME REGRESAN TODAS LAS TRANSFERECIAS AYUDA",31,buenos días  llevo fin semana tratando pagar tarjetas puede transferir hey banco cuenta principal  regresan toda transferecias ayuda,0.0,1,support
2024-04-15,Y así es como le ganó la carrera de las fintech a Con una aplicación que siempre funciona y es amigable con el cliente.,24,así ganó carrera fintech aplicación siempre funciona amigable cliente ,1.0,1,misc
2024-04-16,Gracias,1,gracias,1.0,0,misc
2024-04-17,gracias :cara_sonriendo_con_estrellas:,2,gracias  cara_sonriendo_con_estrellas ,1.0,0,misc
2024-04-18,Gracias,1,gracias,1.0,0,misc
2024-04-18,los amo! Gracias ya pude entrar a mi App saludos :cara_sonriendo_con_los_ojos_cerrados:,11,amo  gracias pude entrar app saludos  cara_sonriendo_con_los_ojos_cerrados ,0.0,0,misc
2024-04-18,Sigue sin dejarme aumentar mi linea de la tarjeta de crédito garantizada,12,sigue dejarme aumentar linea tarjeta crédito garantizada,1.0,1,support
2024-04-21,"Ahora confirmo, gracias estimado",4,ahora confirmo  gracias estimado,1.0,0,misc
2024-04-23,:cara_desanimada: de acuerdo!! Muchas gracias.,5, cara_desanimada  acuerdo   muchas gracias ,1.0,0,misc
2024-04-23,"Tío cuando me van a graduar, tengo la TDC garantizada ya hace más de un año que la saqué, y recuerdo que decían que con 6 meses de buen uso, ayuda :c",32,tío van graduar  tdc garantizada hace año saqué  recuerdo decían 6 me buen uso  ayuda  c,1.0,1,support
2024-04-25,"una duda, con quién tengo que ver si tengo problemas para aumentar mi línea de crédito de mi tarjeta hey garantizada, la app no me deja marca un error. Me pasa igual en mis 2 teléfonos que tengo.",38,duda  quién ver si problemas aumentar línea crédito tarjeta hey garantizada  app deja marca error  pasa igual 2 teléfonos ,0.0,1,misc
2024-04-26,"Wey, lo mejor de es que puedo pagar con Apple Pay :cara_sonriendo_con_estrellas::cara_de_fiesta:",12,wey  mejor puedo pagar apple pay  cara_sonriendo_con_estrellas  cara_de_fiesta ,1.0,1,misc
